"featureFlag","event","notes","menuText","shortText","chatText","attachmentPoints","aliasSubname","hasCalm","hasCalmFar","hasUrgent","hasUrgentFar","subEvent","flavorEvent","defaultIcon","pingAsset","hasForcedTempVoice"
"xx","PING_LOCATION","","#PROMPT_PING_LOCATION","#PROMPT_PING_LOCATION_SHORT","#PING_LOCATION","","ping_spotDefault",true,true,true,true,"","","rui/hud/ping/icon_ping_go_outer","settings/itemflav/ping/ping_go.rpak",false
"xx","PING_DROP_SUGGESTION","","#PROMPT_PING_GO","#PROMPT_PING_GO_SHORT","#PING_GOTO","","ping_waypointDropship",true,false,false,false,"","","rui/hud/ping/icon_ping_go_outer","settings/itemflav/ping/ping_go.rpak",false
"xx","PING_WE_GO","","#PROMPT_PING_GO","#PROMPT_PING_GO_SHORT","#PING_GOTO","","ping_spotDefault",true,true,true,true,"","","rui/hud/ping/icon_ping_go_outer","settings/itemflav/ping/ping_go.rpak",false
"xx","PING_I_GO","","#PROMPT_PING_I_GO","#PROMPT_PING_I_GO_SHORT","#PING_I_GO","","ping_exploreGoPlayer",true,true,true,true,"","","rui/hud/ping/icon_ping_go_outer","settings/itemflav/ping/ping_i_go.rpak",false
"xx","PING_I_WATCHING","! [jnel] hooked up specific vo events for these","#PROMPT_PING_I_WATCHING","#PROMPT_PING_I_WATCHING_SHORT","#PING_I_WATCHING","","ping_watchingHere",true,true,true,true,"","","rui/hud/ping/icon_ping_watch","settings/itemflav/ping/ping_watching.rpak",false
"xx","PING_I_LOOTING","! [jnel] hooked up specific vo events for these","#PROMPT_PING_I_LOOTING","#PROMPT_PING_I_LOOTING_SHORT","#PING_I_LOOTING","","ping_lootingHere",true,true,true,true,"","","rui/hud/ping/icon_ping_loot","settings/itemflav/ping/ping_looting.rpak",false
"xx","PING_I_DEFENDING","! [jnel] hooked up specific vo events for these","#PROMPT_PING_I_DEFENDING","#PROMPT_PING_I_DEFENDING_SHORT","#PING_I_DEFENDING","","ping_defendingHere",true,true,true,true,"","","rui/hud/ping/icon_ping_defense","settings/itemflav/ping/ping_defending.rpak",false
"xx","PING_I_ATTACKING","! [jnel] hooked up specific vo events for these","#PROMPT_PING_I_ATTACKING","#PROMPT_PING_I_ATTACKING_SHORT","#PING_I_ATTACKING","","ping_attackingHere",true,true,true,true,"","","rui/hud/ping/icon_ping_attack","settings/itemflav/ping/ping_attacking.rpak",false
"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!",true,true,true,true,"","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",true
"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!",true,true,true,true,"","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",true
"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!",true,true,true,true,"","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",true
"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!",true,true,true,true,"","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",true
"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!",true,true,true,true,"","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",true
"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!",true,false,true,false,"","","!!DATA EXCLUDED!!","",true
"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!",true,true,true,true,"","","!!DATA EXCLUDED!!","",true
"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!",true,true,true,true,"","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",true
"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!",true,true,true,true,"","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",true
"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!",true,true,true,true,"","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",true
"xx","PING_NEED_HEALTH","","#PROMPT_PING_NEED_HEALTH","#PROMPT_PING_NEED_HEALTH_SHORT","","","ping_needhealth",true,false,true,false,"","","rui/hud/ping/icon_ping_dronemedic","",false
"xx","PING_DEPLOYABLE_MEDIC","","#PROMPT_PING_DEPLOYABLE_MEDIC","#PROMPT_PING_DEPLOYABLE_MEDIC","#PING_FRIENDLY_HEALTH","","ping_healthDrone",true,false,true,false,"","","rui/hud/ping/icon_ping_dronemedic","",false
"xx","PING_HOLD_ON","","#PROMPT_PING_HOLD_ON","#PROMPT_PING_HOLD_ON_SHORT","","","ping_markerWait",true,false,true,false,"","","rui/hud/ping/icon_ping_wait","",false
"xx","PING_ABILITY_ME","! Needs new: "I'm going to do my unique thing"","#PROMPT_PING_ABILITY_ME","#PROMPT_PING_ABILITY_ME_SHORT","#PING_ABILITY_ME","","ping_abilityTacticalPlayer",true,true,true,true,"","","rui/hud/common/objective_marker","",false
"xx","PING_ABILITY_ALLY","! Needs new: "You should do your unique thing"","#PROMPT_PING_ABILITY_ALLY","#PROMPT_PING_ABILITY_ALLY_SHORT","#PING_ABILITY_ALLY","","ping_abilityTacticalTeam",true,false,true,false,"","","rui/hud/common/objective_marker","",false
"xx","PING_AREA_CLEAR","","#PROMPT_PING_AREA_CLEAR","#PROMPT_PING_AREA_CLEAR_SHORT","#PING_AREA_CLEAR","","ping_areaClear",true,true,true,true,"","","rui/menu/dpad_comms/emoji/ok","",false
"xx","PING_AREA_VISITED","! [jnel] hooked up specific vo event for someone's been here","#PROMPT_PING_AREA_VISITED","#PROMPT_PING_AREA_VISITED_SHORT","#PING_AREA_VISITED","","ping_cluePresence",true,true,true,true,"","","rui/hud/ping/icon_ping_someonesbeen","settings/itemflav/ping/ping_area_visited.rpak",false
"xx","PING_DOOR","","#PROMPT_PING_DOOR","#PROMPT_PING_DOOR_SHORT","#PING_DOOR","","ping_doorClosed",true,true,true,true,"","","rui/hud/common/objective_marker","settings/itemflav/ping/ping_go.rpak",false
"xx","PING_DOOR_OPEN","","#PROMPT_PING_DOOR_OPEN","#PROMPT_PING_DOOR_OPEN_SHORT","#PING_DOOR_OPEN","","ping_dooropen",true,true,true,true,"","","rui/hud/ping/icon_ping_someonesbeen","settings/itemflav/ping/ping_area_visited.rpak",false
"xx","PING_DEATHBOX","","#PROMPT_PING_DEATHBOX","#PROMPT_PING_DEATHBOX_SHORT","#PING_DEATHBOX","","ping_deathBox",true,true,true,true,"","","rui/hud/common/objective_marker","settings/itemflav/ping/ping_go.rpak",false
"xx","PING_MY_LAST_DEATHBOX","","#PROMPT_RECOVER_MY_DEATHBOX","#PROMPT_PING_DEATHBOX","#PING_DEATHBOX","","ping_exploreGoPlayer",true,true,false,false,"","","rui/hud/common/objective_marker","settings/itemflav/ping/ping_go.rpak",false
"xx","MARK_MY_LAST_DEATHBOX","","#PROMPT_MARK_MY_LAST_DEATHBOX","#PROMPT_MARK_MY_LAST_DEATHBOX_SHORT","#MARK_MY_LAST_DEATHBOX","","ping_deathBox",false,false,false,false,"","","","",false
"xx","PING_LOOT_CREEP_INFECTED","","#PROMPT_PING_LOOT_CREEP_INFECTED","#PROMPT_PING_LOOT_CREEP_INFECTED","#PING_LOOT_CREEP_INFECTED","","ping_spotInfected",true,true,false,false,"","","rui/hud/ping/icon_ping_loot","settings/itemflav/ping/ping_looting.rpak",false
"xx","PING_LOOT_CREEP_SPIDER","","#PROMPT_PING_LOOT_CREEP_SPIDER","#PROMPT_PING_LOOT_CREEP_SPIDER","#PING_LOOT_CREEP_SPIDER","","ping_spotSpider",true,true,false,false,"","","rui/hud/ping/icon_ping_loot","settings/itemflav/ping/ping_looting.rpak",false
"xx","PING_LOOTBIN","! [jnel] changed ping_crate to ping_lootBin","#PROMPT_PING_LOOTBIN","#PROMPT_PING_LOOTBIN_SHORT","#PING_LOOTBIN","","ping_supplyBin",true,true,true,true,"","","rui/hud/common/objective_marker","settings/itemflav/ping/ping_go.rpak",false
"xx","PING_LOOTBIN_OPEN","! [jnel] changed ping_crate to ping_lootBin","#PROMPT_PING_LOOTBIN_OPEN","#PROMPT_PING_LOOTBIN_OPEN_SHORT","#PING_LOOTBIN_OPEN","","ping_supplyBinOpen",true,true,true,true,"","","rui/hud/common/objective_marker","settings/itemflav/ping/ping_go.rpak",false
"xx","PING_LOOTBIN_EXTENDED","! [jnel] changed ping_crate to ping_lootBin","#PROMPT_PING_LOOTBIN_EXTENDED","#PROMPT_PING_LOOTBIN_EXTENDED_SHORT","#PING_LOOTBIN_EXTENDED","","ping_supplyBinExtended",true,true,true,true,"","","rui/hud/common/objective_marker","settings/itemflav/ping/ping_go.rpak",false
"xx","PING_CAREPACKAGE","","#PROMPT_PING_CAREPACKAGE","#PROMPT_PING_CAREPACKAGE_SHORT","#PING_CAREPACKAGE","","ping_carePackage",true,true,true,true,"","","rui/hud/common/objective_marker","settings/itemflav/ping/ping_go.rpak",false
"xx","PING_MY_CAREPACKAGE","! Line needed ?  (Roger?)","#PROMPT_PING_CAREPACKAGE","#PROMPT_PING_CAREPACKAGE_SHORT","#PING_CAREPACKAGE","","ping_carePackage",true,true,true,true,"","","rui/hud/common/objective_marker","settings/itemflav/ping/ping_go.rpak",false
"xx","PING_CAREPACKAGE_INCOMING","","#PROMPT_PING_CAREPACKAGE","#PROMPT_PING_CAREPACKAGE_SHORT","#PING_CAREPACKAGE","","ping_carePackageincoming",true,false,true,false,"","","rui/hud/common/objective_marker","settings/itemflav/ping/ping_go.rpak",false
"xx","PING_SURVEYBEACON","! [jnel] changed generic ping_beacon to specifc ping_surveyBeacon","#PROMPT_PING_SURVEYBEACON","#PROMPT_PING_SURVEYBEACON_SHORT","#PING_SURVEYBEACON","","ping_surveyBeacon",true,true,true,true,"","","rui/hud/common/objective_marker","settings/itemflav/ping/ping_go.rpak",false
"xx","PING_HOVERTANK","","#PROMPT_PING_HOVERTANK","#PROMPT_PING_HOVERTANK_SHORT","#PING_HOVERTANK","","ping_supplyShip",true,true,true,true,"","","rui/hud/common/objective_marker","settings/itemflav/ping/ping_go.rpak",false
"xx","PING_FLYER","","#PROMPT_PING_FLYER","#PROMPT_PING_FLYER_SHORT","#PING_FLYER","","ping_flyer",true,true,true,true,"","","rui/hud/common/objective_marker","settings/itemflav/ping/ping_go.rpak",false
"xx","PING_FLYER_CAGED","","#PROMPT_PING_FLYER_CAGED","#PROMPT_PING_FLYER_CAGED_SHORT","#PING_FLYER_CAGED","","ping_flyerCaged",true,false,true,false,"","","rui/hud/common/objective_marker","settings/itemflav/ping/ping_go.rpak",false
"xx","PING_JUMPTOWER","","#PROMPT_PING_JUMPTOWER","#PROMPT_PING_JUMPTOWER_SHORT","#PING_JUMPTOWER","","ping_jumpTower",true,true,true,true,"","","rui/hud/common/objective_marker","settings/itemflav/ping/ping_go.rpak",false
"xx","PING_ZIPLINE","","#PROMPT_PING_ZIPLINE","#PROMPT_PING_ZIPLINE_SHORT","#PING_ZIPLINE","","ping_zipline",true,true,true,true,"","","rui/hud/common/objective_marker","settings/itemflav/ping/ping_go.rpak",false
"xx","PING_ZIPRAIL","","#PROMPT_PING_ZIPRAIL","#PROMPT_PING_ZIPRAIL_SHORT","#PING_ZIPRAIL","","ping_ziprail",true,true,true,true,"","","rui/hud/common/objective_marker","settings/itemflav/ping/ping_go.rpak",false
"xx","PING_ENEMY_SPOTTED_GENERAL","","#PROMPT_PING_ENEMY_SPOTTED_GENERAL","#PROMPT_PING_ENEMY_SPOTTED_GENERAL_SHORT","#PING_ENEMY_SPOTTED_GENERAL","","ping_spotEnemy",true,true,true,true,"","","rui/hud/ping/icon_ping_enemy","settings/itemflav/ping/ping_enemy.rpak",false
"xx","PING_ENEMY_SPOTTED_SPECIFIC","","#PROMPT_PING_ENEMY_SPOTTED_SPECIFIC","#PROMPT_PING_ENEMY_SPOTTED_SPECIFIC_SHORT","#PING_ENEMY_SPOTTED_SPECIFIC","","ping_spotEnemy",true,true,true,true,"","","rui/hud/ping/icon_ping_enemy","settings/itemflav/ping/ping_enemy.rpak",false
"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!",true,false,false,false,"","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",false
"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!",true,false,false,false,"","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",false
"xx","PING_ENEMY_SPOTTED_REVIVING","","#PROMPT_PING_ENEMY_SPOTTED_REVIVING","#PROMPT_PING_ENEMY_SPOTTED_REVIVING_SHORT","#PING_ENEMY_REVIVING","","ping_enemyReviving",true,true,true,true,"","","rui/hud/ping/icon_ping_enemy_reviving","settings/itemflav/ping/ping_enemy_reviving.rpak",false
"xx","PING_DEATHBOX_FROM_MAP_BY_DATAKNIFE","","#PROMPT_PING_DEATHBOX","#PROMPT_PING_DEATHBOX_SHORT","#PING_DEATHBOX_FROM_MAP_DATAKNIFE","","ping_deathBox",true,true,true,true,"","","rui/hud/common/objective_marker","settings/itemflav/ping/ping_go.rpak",false
"xx","PING_ENEMY_MARKED_BY_DATAKNIFE","","#PROMPT_PING_ENEMY_MARKED_DATAKNIFE","#PROMPT_PING_ENEMY_MARKED_DATAKNIFE_SHORT","#PING_ENEMY_MARKED_DATAKNIFE","","",true,true,true,true,"","","rui/hud/ping/icon_ping_enemy","settings/itemflav/ping/ping_enemy.rpak",false
"xx","PING_DEATHBOX_MARKED_BY_DATAKNIFE","","#PROMPT_PING_DEATHBOX","#PROMPT_PING_DEATHBOX_SHORT","#PING_DEATHBOX_MARKED_DATAKNIFE","","",true,true,true,true,"","","rui/hud/common/objective_marker","settings/itemflav/ping/ping_go.rpak",false
"xx","PING_ENEMY_SPOTTED_SHADOW","","#PROMPT_PING_ENEMY_SHADOW","#PROMPT_PING_ENEMY_SHADOW_SHORT","#PROMPT_PING_ENEMY_SHADOW","","ping_spotShadow",true,true,true,true,"","","rui/hud/ping/icon_ping_enemy","settings/itemflav/ping/ping_enemy.rpak",false
"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!",true,true,false,false,"","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",false
"xx","PING_ENEMY_NPC_SPECTRE","","#NPC_SPECTRE","#NPC_SPECTRE","#PING_ENEMY_NPC_SPECTRE","","ping_spotSpectre",true,true,true,true,"","","rui/hud/ping/icon_ping_enemy","settings/itemflav/ping/ping_enemy.rpak",false
"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!",true,true,false,false,"","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",false
"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!",true,true,false,false,"","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",false
"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!",true,true,false,false,"","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",false
"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!",true,true,false,false,"","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",false
"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!",true,true,false,false,"","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",false
"xx","PING_NPC_LOOT_TICK","","#PROMPT_PING_NPC_LOOT_TICK","#PROMPT_PING_NPC_LOOT_TICK","#PING_NPC_LOOT_TICK","","ping_lootTick",true,true,true,true,"","","rui/hud/ping/icon_ping_loot","settings/itemflav/ping/ping_looting.rpak",false
"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!",true,true,false,false,"","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",false
"xx","PING_ENEMY_NPC_SPIDER","","#PROMPT_PING_ENEMY_NPC_SPIDER","#PROMPT_PING_ENEMY_NPC_SPIDER","#PING_ENEMY_NPC_SPIDER","","ping_spotSpider",true,true,true,true,"","","rui/hud/ping/icon_ping_enemy","settings/itemflav/ping/ping_enemy.rpak",false
"xx","PING_ENEMY_NPC_PROWLER","","#PROMPT_PING_ENEMY_NPC_PROWLER","#PROMPT_PING_ENEMY_NPC_PROWLER","#PING_ENEMY_NPC_PROWLER","","ping_spotProwler",true,true,true,true,"","","rui/hud/ping/icon_ping_enemy","settings/itemflav/ping/ping_enemy.rpak",false
"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!",true,true,false,false,"","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",false
"xx","PING_NPC_MARVIN_STORY","","#PROMPT_PING_NPC_MARVIN","#PROMPT_PING_NPC_MARVIN","#PING_NPC_MARVIN","","ping_spotMarvin",true,true,true,true,"","FLAVOR_NPC_MARVIN","rui/hud/common/objective_marker","settings/itemflav/ping/ping_go.rpak",false
"xx","PING_NPC_MARVIN_LOOT","","#PROMPT_PING_NPC_MARVIN","#PROMPT_PING_NPC_MARVIN","#PING_NPC_MARVIN","","ping_lootMrvn",true,true,true,true,"","FLAVOR_NPC_MARVIN","rui/hud/ping/icon_ping_loot","settings/itemflav/ping/ping_looting.rpak",false
"xx","PING_ITEM_MARVIN_ARM","","#PROMPT_PING_NPC_MARVIN_ARM","#PROMPT_PING_NPC_MARVIN_ARM","#PING_NPC_MARVIN_ARM","","ping_mrvnArm",true,false,true,false,"","","rui/hud/loot/loot_marvin_arm","settings/itemflav/ping/ping_looting.rpak",false
"xx","PING_ENEMY_TRAP","","#PROMPT_PING_ENEMY_TRAP","#PROMPT_PING_ENEMY_TRAP_SHORT","#PING_ENEMY_TRAP","","ping_enemyTrap",true,true,true,true,"","","rui/hud/training/gauntlet_target","settings/itemflav/ping/ping_enemy.rpak",false
"xx","PING_ENEMY_SILENCE_BOMB","","#PROMPT_PING_ENEMY_SILENCE_BOMB","#PROMPT_PING_ENEMY_SILENCE_BOMB_SHORT","#PING_ENEMY_SILENCE_BOMB","","ping_silenceBomb",true,true,true,true,"","","rui/hud/training/gauntlet_target","settings/itemflav/ping/ping_enemy.rpak",false
"xx","PING_ENEMY_TESLA_TRAP","","#PROMPT_PING_ENEMY_FENCE","#PROMPT_PING_ENEMY_FENCE_SHORT","#PING_ENEMY_FENCE","","ping_fenceEnemy",true,true,true,true,"","","rui/hud/training/gauntlet_target","settings/itemflav/ping/ping_enemy.rpak",false
"xx","PING_TROPHY_SYSTEM","","#PROMPT_PING_ENEMY_INTERCEPTOR","#PROMPT_PING_ENEMY_INTERCEPTOR_SHORT","#PING_ENEMY_INTERCEPTOR","","ping_interceptor",true,true,true,true,"","","rui/hud/training/gauntlet_target","settings/itemflav/ping/ping_enemy.rpak",false
"xx","PING_TROPHY_SYSTEM_NEUTRAL","","#PROMPT_PING_NEUTRAL_INTERCEPTOR","#PROMPT_PING_NEUTRAL_INTERCEPTOR_SHORT","#PING_NEUTRAL_INTERCEPTOR","","ping_interceptor",true,true,true,true,"","","rui/hud/ping/icon_ping_watch","settings/itemflav/ping/ping_go.rpak",false
"xx","PING_ENEMY_SMOKE","","#PROMPT_PING_ENEMY_SMOKE","#PROMPT_PING_ENEMY_SMOKE_SHORT","#PING_ENEMY_SMOKE","","ping_smokeNeutral",true,true,true,true,"","","rui/hud/training/gauntlet_target","settings/itemflav/ping/ping_enemy.rpak",false
"xx","PING_TOXIC_GAS","","#PROMPT_PING_TOXIC_GAS","#PROMPT_PING_TOXIC_GAS_SHORT","#PING_TOXIC_GAS","","ping_enemyGas",true,true,true,true,"","","rui/hud/training/gauntlet_target","settings/itemflav/ping/ping_enemy.rpak",false
"xx","PING_ENEMY_SHIELD","! [jnel] changed ping_enemyShield to ping_shieldUp (there are no friendly/enemy shield lines)","#PROMPT_PING_ENEMY_SHIELD","#PROMPT_PING_ENEMY_SHIELD_SHORT","#PING_ENEMY_SHIELD","","ping_shieldUp",true,false,true,false,"","","rui/hud/training/gauntlet_target","settings/itemflav/ping/ping_enemy.rpak",false
"xx","PING_ENEMY_TELEPORTER","! [jnel] changed ping_enemyTeleporter to ping_portal","#PROMPT_PING_ENEMY_TELEPORTER","#PROMPT_PING_ENEMY_TELEPORTER_SHORT","#PING_ENEMY_TELEPORTER","","ping_portal",true,true,true,true,"","","rui/hud/training/gauntlet_target","settings/itemflav/ping/ping_enemy.rpak",false
"xx","PING_NEUTRAL_FENCE","","#PROMPT_PING_NEUTRAL_FENCE","#PROMPT_PING_NEUTRAL_FENCE_SHORT","#PING_NEUTRAL_FENCE","","ping_fenceNeutral",true,true,true,true,"","","rui/hud/common/objective_marker","settings/itemflav/ping/ping_go.rpak",false
"xx","PING_FRIENDLY_TRAP","","#PROMPT_PING_FRIENDLY_TRAP","#PROMPT_PING_FRIENDLY_TRAP_SHORT","#PING_FRIENDLY_TRAP","","ping_friendlyTrap",true,false,true,false,"","","rui/hud/common/objective_marker","settings/itemflav/ping/ping_go.rpak",false
"xx","PING_FRIENDLY_SHIELD","! [jnel] changed ping_friendlyShield to ping_shieldUp (there are no friendly/enemy shield lines)","#PROMPT_PING_FRIENDLY_SHIELD","#PROMPT_PING_FRIENDLY_SHIELD_SHORT","#PING_FRIENDLY_SHIELD","","ping_shieldUp",true,false,true,false,"","","rui/hud/tactical_icons/tactical_gibraltar","settings/itemflav/ping/ping_enemy.rpak",false
"xx","PING_FRIENDLY_TELEPORTER","! [jnel] changed ping_friendlyTeleporter to ping_portal","#PROMPT_PING_FRIENDLY_TELEPORTER","#PROMPT_PING_FRIENDLY_TELEPORTER_SHORT","#PING_FRIENDLY_TELEPORTER","","ping_portal",true,true,true,true,"","","rui/hud/ultimate_icons/ultimate_wraith","",false
"xx","PING_FRIENDLY_HEALTH","","#PROMPT_PING_FRIENDLY_HEALTH","#PROMPT_PING_FRIENDLY_HEALTH_SHORT","#PING_FRIENDLY_HEALTH","","ping_friendlyHealth",true,true,true,true,"","","rui/hud/ping/icon_ping_dronemedic","",false
"xx","PING_RESPAWN_MOBILE","","#PROMPT_PING_RESPAWN_STATION","#PROMPT_PING_RESPAWN_STATION_SHORT","#PING_RESPAWN_MOBILE","","ping_mobileRespawnBeacon",true,true,true,true,"","","","",false
"xx","PING_LOOT_RESPAWN_MOBILE","","","","#PING_LOOT","","ping_mobileRespawnBeacon",true,false,true,false,"","","","",false
"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!",true,true,true,true,"","","","",false
"xx","PING_RESPAWN_STATION","! [jnel] changed ping_respawnChamber to specifc ping_respawnBeacon","#PROMPT_PING_RESPAWN_STATION","#PROMPT_PING_RESPAWN_STATION_SHORT","#PING_RESPAWN_STATION","","ping_respawnBeacon",true,true,true,true,"","","","",false
"xx","PING_RESPAWN_DROPSHIP","","#PROMPT_PING_RESPAWN_DROPSHIP","#PROMPT_PING_RESPAWN_DROPSHIP_SHORT","#PING_RESPAWN_DROPSHIP","","ping_dropship",true,false,true,false,"","","rui/hud/ping/icon_ping_watch","settings/itemflav/ping/ping_watching.rpak",false
"xx","PING_EVAC_DROPSHIP","","#PROMPT_PING_EVAC_DROPSHIP","#PROMPT_PING_EVAC_DROPSHIP_SHORT","#PING_EVAC_DROPSHIP","","ping_dropshipenter",true,false,true,false,"","","rui/hud/ping/icon_ping_watch","settings/itemflav/ping/ping_watching.rpak",false
"xx","PING_JUMP_PAD","","#PROMPT_PING_JUMP_PAD","#PROMPT_PING_JUMP_PAD_SHORT","#PING_JUMP_PAD","","ping_jumpPad",true,true,true,true,"","","rui/hud/ping/icon_ping_watch","settings/itemflav/ping/ping_go.rpak",false
"xx","PING_SKYDIVE_LAUNCHER","","#PROMPT_PING_SKYDIVE_LAUNCHER","#PROMPT_PING_SKYDIVE_LAUNCHER_SHORT","#PING_SKYDIVE_LAUNCHER","","ping_jumpPad",true,true,true,true,"","","rui/hud/ping/icon_ping_watch","settings/itemflav/ping/ping_go.rpak",false
"xx","PING_CRYPTO_DRONE","","#PROMPT_PING_CRYPTO_DRONE","#PROMPT_PING_CRYPTO_DRONE_SHORT","#PING_CRYPTO_DRONE","","ping_droneNeutral",true,true,true,true,"","","rui/hud/ping/icon_ping_watch","settings/itemflav/ping/ping_go.rpak",false
"xx","PING_RAMPART_WALL","","#PROMPT_PING_RAMPART_WALL","#PROMPT_PING_RAMPART_WALL_SHORT","#PING_RAMPART_WALL","","ping_barrierNeutral",true,true,true,true,"","","rui/hud/ping/icon_ping_watch","settings/itemflav/ping/ping_go.rpak",false
"xx","PING_RAMPART_TURRET","","#PROMPT_PING_RAMPART_TURRET","#PROMPT_PING_RAMPART_TURRET_SHORT","#PING_RAMPART_TURRET","","ping_turretNeutral",true,true,true,true,"","","rui/hud/ping/icon_ping_watch","settings/itemflav/ping/ping_go.rpak",false
"xx","CANCELED_PING","","#PROMPT_CANCELED_PING","","#CANCELED_PING","","ping_markerRedact",true,false,true,false,"","","rui/menu/dpad_comms/emoji/stop","",false
"xx","REPLY_JOIN","","#PROMPT_REPLY_JOIN","","#REPLY_JOIN","","ping_iWillJoin",true,false,true,false,"","","rui/menu/dpad_comms/emoji/toast_beer","",false
"xx","REPLY_YES","! [jnel] changed ping_yes to specifc ping_markerYes","#PROMPT_REPLY_YES","","#REPLY_YES","","ping_markerYes",true,false,true,false,"","","rui/hud/ping/icon_ping_yes","",false
"xx","REPLY_NO","! [jnel] changed ping_no to specifc ping_markerNo","#PROMPT_REPLY_NO","","#REPLY_NO","","ping_markerNo",true,false,true,false,"","","rui/menu/dpad_comms/emoji/stop","",false
