"levelIndex","displayLevel","xpPerLevel","reward","rewardQty"
286,287,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
287,288,18000,"settings/itemflav/grx_currency/credits.rpak",600
288,289,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
289,290,18000,"settings/itemflav/grx_currency/credits.rpak",600
290,291,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
291,292,18000,"settings/itemflav/grx_currency/credits.rpak",600
292,293,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
293,294,18000,"settings/itemflav/grx_currency/credits.rpak",600
294,295,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
295,296,18000,"settings/itemflav/grx_currency/credits.rpak",600
296,297,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
297,298,18000,"settings/itemflav/grx_currency/credits.rpak",600
298,299,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
0,0,0,"settings/itemflav/weapon_charm/charm_apex_mode_v20_br_ranklevel_300v01.rpak",1
299,300,18000,"settings/itemflav/grx_currency/credits.rpak",600
300,301,18000,"settings/itemflav/grx_currency/credits.rpak",600
301,302,18000,"settings/itemflav/grx_currency/credits.rpak",600
302,303,18000,"settings/itemflav/grx_currency/credits.rpak",600
303,304,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
304,305,18000,"settings/itemflav/grx_currency/credits.rpak",600
305,306,18000,"settings/itemflav/grx_currency/credits.rpak",600
306,307,18000,"settings/itemflav/grx_currency/credits.rpak",600
307,308,18000,"settings/itemflav/grx_currency/credits.rpak",600
308,309,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
309,310,18000,"settings/itemflav/grx_currency/credits.rpak",600
310,311,18000,"settings/itemflav/grx_currency/credits.rpak",600
311,312,18000,"settings/itemflav/grx_currency/credits.rpak",600
312,313,18000,"settings/itemflav/grx_currency/credits.rpak",600
313,314,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
314,315,18000,"settings/itemflav/grx_currency/credits.rpak",600
315,316,18000,"settings/itemflav/grx_currency/credits.rpak",600
316,317,18000,"settings/itemflav/grx_currency/credits.rpak",600
317,318,18000,"settings/itemflav/grx_currency/credits.rpak",600
318,319,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
319,320,18000,"settings/itemflav/grx_currency/credits.rpak",600
320,321,18000,"settings/itemflav/grx_currency/credits.rpak",600
321,322,18000,"settings/itemflav/grx_currency/credits.rpak",600
322,323,18000,"settings/itemflav/grx_currency/credits.rpak",600
323,324,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
324,325,18000,"settings/itemflav/grx_currency/credits.rpak",600
325,326,18000,"settings/itemflav/grx_currency/credits.rpak",600
326,327,18000,"settings/itemflav/grx_currency/credits.rpak",600
327,328,18000,"settings/itemflav/grx_currency/credits.rpak",600
328,329,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
329,330,18000,"settings/itemflav/grx_currency/credits.rpak",600
330,331,18000,"settings/itemflav/grx_currency/credits.rpak",600
331,332,18000,"settings/itemflav/grx_currency/credits.rpak",600
332,333,18000,"settings/itemflav/grx_currency/credits.rpak",600
333,334,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
334,335,18000,"settings/itemflav/grx_currency/credits.rpak",600
335,336,18000,"settings/itemflav/grx_currency/credits.rpak",600
336,337,18000,"settings/itemflav/grx_currency/credits.rpak",600
337,338,18000,"settings/itemflav/grx_currency/credits.rpak",600
338,339,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
339,340,18000,"settings/itemflav/grx_currency/credits.rpak",600
340,341,18000,"settings/itemflav/grx_currency/credits.rpak",600
341,342,18000,"settings/itemflav/grx_currency/credits.rpak",600
342,343,18000,"settings/itemflav/grx_currency/credits.rpak",600
343,344,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
344,345,18000,"settings/itemflav/grx_currency/credits.rpak",600
345,346,18000,"settings/itemflav/grx_currency/credits.rpak",600
346,347,18000,"settings/itemflav/grx_currency/credits.rpak",600
347,348,18000,"settings/itemflav/grx_currency/credits.rpak",600
348,349,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
349,350,18000,"settings/itemflav/grx_currency/credits.rpak",600
350,351,18000,"settings/itemflav/grx_currency/credits.rpak",600
351,352,18000,"settings/itemflav/grx_currency/credits.rpak",600
352,353,18000,"settings/itemflav/grx_currency/credits.rpak",600
353,354,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
354,355,18000,"settings/itemflav/grx_currency/credits.rpak",600
355,356,18000,"settings/itemflav/grx_currency/credits.rpak",600
356,357,18000,"settings/itemflav/grx_currency/credits.rpak",600
357,358,18000,"settings/itemflav/grx_currency/credits.rpak",600
358,359,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
359,360,18000,"settings/itemflav/grx_currency/credits.rpak",600
360,361,18000,"settings/itemflav/grx_currency/credits.rpak",600
361,362,18000,"settings/itemflav/grx_currency/credits.rpak",600
362,363,18000,"settings/itemflav/grx_currency/credits.rpak",600
363,364,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
364,365,18000,"settings/itemflav/grx_currency/credits.rpak",600
365,366,18000,"settings/itemflav/grx_currency/credits.rpak",600
366,367,18000,"settings/itemflav/grx_currency/credits.rpak",600
367,368,18000,"settings/itemflav/grx_currency/credits.rpak",600
368,369,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
369,370,18000,"settings/itemflav/grx_currency/credits.rpak",600
370,371,18000,"settings/itemflav/grx_currency/credits.rpak",600
371,372,18000,"settings/itemflav/grx_currency/credits.rpak",600
372,373,18000,"settings/itemflav/grx_currency/credits.rpak",600
373,374,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
374,375,18000,"settings/itemflav/grx_currency/credits.rpak",600
375,376,18000,"settings/itemflav/grx_currency/credits.rpak",600
376,377,18000,"settings/itemflav/grx_currency/credits.rpak",600
377,378,18000,"settings/itemflav/grx_currency/credits.rpak",600
378,379,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
379,380,18000,"settings/itemflav/grx_currency/credits.rpak",600
380,381,18000,"settings/itemflav/grx_currency/credits.rpak",600
381,382,18000,"settings/itemflav/grx_currency/credits.rpak",600
382,383,18000,"settings/itemflav/grx_currency/credits.rpak",600
383,384,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
384,385,18000,"settings/itemflav/grx_currency/credits.rpak",600
385,386,18000,"settings/itemflav/grx_currency/credits.rpak",600
386,387,18000,"settings/itemflav/grx_currency/credits.rpak",600
387,388,18000,"settings/itemflav/grx_currency/credits.rpak",600
388,389,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
389,390,18000,"settings/itemflav/grx_currency/credits.rpak",600
390,391,18000,"settings/itemflav/grx_currency/credits.rpak",600
391,392,18000,"settings/itemflav/grx_currency/credits.rpak",600
392,393,18000,"settings/itemflav/grx_currency/credits.rpak",600
393,394,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
394,395,18000,"settings/itemflav/grx_currency/credits.rpak",600
395,396,18000,"settings/itemflav/grx_currency/credits.rpak",600
396,397,18000,"settings/itemflav/grx_currency/credits.rpak",600
397,398,18000,"settings/itemflav/grx_currency/credits.rpak",600
398,399,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
0,0,0,"settings/itemflav/weapon_charm/charm_apex_mode_v20_br_ranklevel_400v01.rpak",1
399,400,18000,"settings/itemflav/grx_currency/credits.rpak",600
400,401,18000,"settings/itemflav/grx_currency/credits.rpak",600
401,402,18000,"settings/itemflav/grx_currency/credits.rpak",600
402,403,18000,"settings/itemflav/grx_currency/credits.rpak",600
403,404,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
404,405,18000,"settings/itemflav/grx_currency/credits.rpak",600
405,406,18000,"settings/itemflav/grx_currency/credits.rpak",600
406,407,18000,"settings/itemflav/grx_currency/credits.rpak",600
407,408,18000,"settings/itemflav/grx_currency/credits.rpak",600
408,409,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
409,410,18000,"settings/itemflav/grx_currency/credits.rpak",600
410,411,18000,"settings/itemflav/grx_currency/credits.rpak",600
411,412,18000,"settings/itemflav/grx_currency/credits.rpak",600
412,413,18000,"settings/itemflav/grx_currency/credits.rpak",600
413,414,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
414,415,18000,"settings/itemflav/grx_currency/credits.rpak",600
415,416,18000,"settings/itemflav/grx_currency/credits.rpak",600
416,417,18000,"settings/itemflav/grx_currency/credits.rpak",600
417,418,18000,"settings/itemflav/grx_currency/credits.rpak",600
418,419,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
419,420,18000,"settings/itemflav/grx_currency/credits.rpak",600
420,421,18000,"settings/itemflav/grx_currency/credits.rpak",600
421,422,18000,"settings/itemflav/grx_currency/credits.rpak",600
422,423,18000,"settings/itemflav/grx_currency/credits.rpak",600
423,424,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
424,425,18000,"settings/itemflav/grx_currency/credits.rpak",600
425,426,18000,"settings/itemflav/grx_currency/credits.rpak",600
426,427,18000,"settings/itemflav/grx_currency/credits.rpak",600
427,428,18000,"settings/itemflav/grx_currency/credits.rpak",600
428,429,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
429,430,18000,"settings/itemflav/grx_currency/credits.rpak",600
430,431,18000,"settings/itemflav/grx_currency/credits.rpak",600
431,432,18000,"settings/itemflav/grx_currency/credits.rpak",600
432,433,18000,"settings/itemflav/grx_currency/credits.rpak",600
433,434,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
434,435,18000,"settings/itemflav/grx_currency/credits.rpak",600
435,436,18000,"settings/itemflav/grx_currency/credits.rpak",600
436,437,18000,"settings/itemflav/grx_currency/credits.rpak",600
437,438,18000,"settings/itemflav/grx_currency/credits.rpak",600
438,439,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
439,440,18000,"settings/itemflav/grx_currency/credits.rpak",600
440,441,18000,"settings/itemflav/grx_currency/credits.rpak",600
441,442,18000,"settings/itemflav/grx_currency/credits.rpak",600
442,443,18000,"settings/itemflav/grx_currency/credits.rpak",600
443,444,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
444,445,18000,"settings/itemflav/grx_currency/credits.rpak",600
445,446,18000,"settings/itemflav/grx_currency/credits.rpak",600
446,447,18000,"settings/itemflav/grx_currency/credits.rpak",600
447,448,18000,"settings/itemflav/grx_currency/credits.rpak",600
448,449,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
449,450,18000,"settings/itemflav/grx_currency/credits.rpak",600
450,451,18000,"settings/itemflav/grx_currency/credits.rpak",600
451,452,18000,"settings/itemflav/grx_currency/credits.rpak",600
452,453,18000,"settings/itemflav/grx_currency/credits.rpak",600
453,454,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
454,455,18000,"settings/itemflav/grx_currency/credits.rpak",600
455,456,18000,"settings/itemflav/grx_currency/credits.rpak",600
456,457,18000,"settings/itemflav/grx_currency/credits.rpak",600
457,458,18000,"settings/itemflav/grx_currency/credits.rpak",600
458,459,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
459,460,18000,"settings/itemflav/grx_currency/credits.rpak",600
460,461,18000,"settings/itemflav/grx_currency/credits.rpak",600
461,462,18000,"settings/itemflav/grx_currency/credits.rpak",600
462,463,18000,"settings/itemflav/grx_currency/credits.rpak",600
463,464,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
464,465,18000,"settings/itemflav/grx_currency/credits.rpak",600
465,466,18000,"settings/itemflav/grx_currency/credits.rpak",600
466,467,18000,"settings/itemflav/grx_currency/credits.rpak",600
467,468,18000,"settings/itemflav/grx_currency/credits.rpak",600
468,469,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
469,470,18000,"settings/itemflav/grx_currency/credits.rpak",600
470,471,18000,"settings/itemflav/grx_currency/credits.rpak",600
471,472,18000,"settings/itemflav/grx_currency/credits.rpak",600
472,473,18000,"settings/itemflav/grx_currency/credits.rpak",600
473,474,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
474,475,18000,"settings/itemflav/grx_currency/credits.rpak",600
475,476,18000,"settings/itemflav/grx_currency/credits.rpak",600
476,477,18000,"settings/itemflav/grx_currency/credits.rpak",600
477,478,18000,"settings/itemflav/grx_currency/credits.rpak",600
478,479,18000,"settings/itemflav/grx_currency/credits.rpak",600
479,480,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
480,481,18000,"settings/itemflav/grx_currency/credits.rpak",600
481,482,18000,"settings/itemflav/grx_currency/credits.rpak",600
482,483,18000,"settings/itemflav/grx_currency/credits.rpak",600
483,484,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
484,485,18000,"settings/itemflav/grx_currency/credits.rpak",600
485,486,18000,"settings/itemflav/grx_currency/credits.rpak",600
486,487,18000,"settings/itemflav/grx_currency/credits.rpak",600
487,488,18000,"settings/itemflav/grx_currency/credits.rpak",600
488,489,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
489,490,18000,"settings/itemflav/grx_currency/credits.rpak",600
490,491,18000,"settings/itemflav/grx_currency/credits.rpak",600
491,492,18000,"settings/itemflav/grx_currency/credits.rpak",600
492,493,18000,"settings/itemflav/grx_currency/credits.rpak",600
493,494,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
494,495,18000,"settings/itemflav/grx_currency/credits.rpak",600
495,496,18000,"settings/itemflav/grx_currency/credits.rpak",600
496,497,18000,"settings/itemflav/grx_currency/credits.rpak",600
497,498,18000,"settings/itemflav/grx_currency/credits.rpak",600
498,499,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
0,0,0,"settings/itemflav/weapon_charm/charm_apex_mode_v20_br_ranklevel_500v01.rpak",1
499,500,18000,"settings/itemflav/grx_currency/credits.rpak",600
500,501,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
501,502,18000,"settings/itemflav/grx_currency/credits.rpak",600
502,503,18000,"settings/itemflav/grx_currency/credits.rpak",600
503,504,18000,"settings/itemflav/grx_currency/credits.rpak",600
504,505,18000,"settings/itemflav/grx_currency/credits.rpak",600
505,506,18000,"settings/itemflav/grx_currency/credits.rpak",600
506,507,18000,"settings/itemflav/grx_currency/credits.rpak",600
507,508,18000,"settings/itemflav/grx_currency/credits.rpak",600
508,509,18000,"settings/itemflav/grx_currency/credits.rpak",600
509,510,18000,"settings/itemflav/grx_currency/credits.rpak",600
510,511,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
511,512,18000,"settings/itemflav/grx_currency/credits.rpak",600
512,513,18000,"settings/itemflav/grx_currency/credits.rpak",600
513,514,18000,"settings/itemflav/grx_currency/credits.rpak",600
514,515,18000,"settings/itemflav/grx_currency/credits.rpak",600
515,516,18000,"settings/itemflav/grx_currency/credits.rpak",600
516,517,18000,"settings/itemflav/grx_currency/credits.rpak",600
517,518,18000,"settings/itemflav/grx_currency/credits.rpak",600
518,519,18000,"settings/itemflav/grx_currency/credits.rpak",600
519,520,18000,"settings/itemflav/grx_currency/credits.rpak",600
520,521,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
521,522,18000,"settings/itemflav/grx_currency/credits.rpak",600
522,523,18000,"settings/itemflav/grx_currency/credits.rpak",600
523,524,18000,"settings/itemflav/grx_currency/credits.rpak",600
524,525,18000,"settings/itemflav/grx_currency/credits.rpak",600
525,526,18000,"settings/itemflav/grx_currency/credits.rpak",600
526,527,18000,"settings/itemflav/grx_currency/credits.rpak",600
527,528,18000,"settings/itemflav/grx_currency/credits.rpak",600
528,529,18000,"settings/itemflav/grx_currency/credits.rpak",600
529,530,18000,"settings/itemflav/grx_currency/credits.rpak",600
530,531,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
531,532,18000,"settings/itemflav/grx_currency/credits.rpak",600
532,533,18000,"settings/itemflav/grx_currency/credits.rpak",600
533,534,18000,"settings/itemflav/grx_currency/credits.rpak",600
534,535,18000,"settings/itemflav/grx_currency/credits.rpak",600
535,536,18000,"settings/itemflav/grx_currency/credits.rpak",600
536,537,18000,"settings/itemflav/grx_currency/credits.rpak",600
537,538,18000,"settings/itemflav/grx_currency/credits.rpak",600
538,539,18000,"settings/itemflav/grx_currency/credits.rpak",600
539,540,18000,"settings/itemflav/grx_currency/credits.rpak",600
540,541,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
541,542,18000,"settings/itemflav/grx_currency/credits.rpak",600
542,543,18000,"settings/itemflav/grx_currency/credits.rpak",600
543,544,18000,"settings/itemflav/grx_currency/credits.rpak",600
544,545,18000,"settings/itemflav/grx_currency/credits.rpak",600
545,546,18000,"settings/itemflav/grx_currency/credits.rpak",600
546,547,18000,"settings/itemflav/grx_currency/credits.rpak",600
547,548,18000,"settings/itemflav/grx_currency/credits.rpak",600
548,549,18000,"settings/itemflav/grx_currency/credits.rpak",600
549,550,18000,"settings/itemflav/grx_currency/credits.rpak",600
550,551,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
551,552,18000,"settings/itemflav/grx_currency/credits.rpak",600
552,553,18000,"settings/itemflav/grx_currency/credits.rpak",600
553,554,18000,"settings/itemflav/grx_currency/credits.rpak",600
554,555,18000,"settings/itemflav/grx_currency/credits.rpak",600
555,556,18000,"settings/itemflav/grx_currency/credits.rpak",600
556,557,18000,"settings/itemflav/grx_currency/credits.rpak",600
557,558,18000,"settings/itemflav/grx_currency/credits.rpak",600
558,559,18000,"settings/itemflav/grx_currency/credits.rpak",600
559,560,18000,"settings/itemflav/grx_currency/credits.rpak",600
560,561,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
561,562,18000,"settings/itemflav/grx_currency/credits.rpak",600
562,563,18000,"settings/itemflav/grx_currency/credits.rpak",600
563,564,18000,"settings/itemflav/grx_currency/credits.rpak",600
564,565,18000,"settings/itemflav/grx_currency/credits.rpak",600
565,566,18000,"settings/itemflav/grx_currency/credits.rpak",600
566,567,18000,"settings/itemflav/grx_currency/credits.rpak",600
567,568,18000,"settings/itemflav/grx_currency/credits.rpak",600
568,569,18000,"settings/itemflav/grx_currency/credits.rpak",600
569,570,18000,"settings/itemflav/grx_currency/credits.rpak",600
570,571,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
571,572,18000,"settings/itemflav/grx_currency/credits.rpak",600
572,573,18000,"settings/itemflav/grx_currency/credits.rpak",600
573,574,18000,"settings/itemflav/grx_currency/credits.rpak",600
574,575,18000,"settings/itemflav/grx_currency/credits.rpak",600
575,576,18000,"settings/itemflav/grx_currency/credits.rpak",600
576,577,18000,"settings/itemflav/grx_currency/credits.rpak",600
577,578,18000,"settings/itemflav/grx_currency/credits.rpak",600
578,579,18000,"settings/itemflav/grx_currency/credits.rpak",600
579,580,18000,"settings/itemflav/grx_currency/credits.rpak",600
580,581,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
581,582,18000,"settings/itemflav/grx_currency/credits.rpak",600
582,583,18000,"settings/itemflav/grx_currency/credits.rpak",600
583,584,18000,"settings/itemflav/grx_currency/credits.rpak",600
584,585,18000,"settings/itemflav/grx_currency/credits.rpak",600
585,586,18000,"settings/itemflav/grx_currency/credits.rpak",600
586,587,18000,"settings/itemflav/grx_currency/credits.rpak",600
587,588,18000,"settings/itemflav/grx_currency/credits.rpak",600
588,589,18000,"settings/itemflav/grx_currency/credits.rpak",600
589,590,18000,"settings/itemflav/grx_currency/credits.rpak",600
590,591,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
591,592,18000,"settings/itemflav/grx_currency/credits.rpak",600
592,593,18000,"settings/itemflav/grx_currency/credits.rpak",600
593,594,18000,"settings/itemflav/grx_currency/credits.rpak",600
594,595,18000,"settings/itemflav/grx_currency/credits.rpak",600
595,596,18000,"settings/itemflav/grx_currency/credits.rpak",600
596,597,18000,"settings/itemflav/grx_currency/credits.rpak",600
597,598,18000,"settings/itemflav/grx_currency/credits.rpak",600
598,599,18000,"settings/itemflav/grx_currency/credits.rpak",600
599,600,18000,"settings/itemflav/grx_currency/credits.rpak",600
600,601,20000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
601,602,20000,"settings/itemflav/grx_currency/credits.rpak",600
602,603,20000,"settings/itemflav/grx_currency/credits.rpak",600
603,604,20000,"settings/itemflav/grx_currency/credits.rpak",600
604,605,20000,"settings/itemflav/grx_currency/credits.rpak",600
605,606,20000,"settings/itemflav/grx_currency/credits.rpak",600
606,607,20000,"settings/itemflav/grx_currency/credits.rpak",600
607,608,20000,"settings/itemflav/grx_currency/credits.rpak",600
608,609,20000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
609,610,20000,"settings/itemflav/grx_currency/credits.rpak",600
610,611,20000,"settings/itemflav/grx_currency/credits.rpak",600
611,612,20000,"settings/itemflav/grx_currency/credits.rpak",600
612,613,20000,"settings/itemflav/grx_currency/credits.rpak",600
613,614,20000,"settings/itemflav/grx_currency/credits.rpak",600
614,615,20000,"settings/itemflav/grx_currency/credits.rpak",600
615,616,20000,"settings/itemflav/grx_currency/credits.rpak",600
616,617,20000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
617,618,20000,"settings/itemflav/grx_currency/credits.rpak",600
618,619,20000,"settings/itemflav/grx_currency/credits.rpak",600
619,620,20000,"settings/itemflav/grx_currency/credits.rpak",600
620,621,20000,"settings/itemflav/grx_currency/credits.rpak",600
621,622,20000,"settings/itemflav/grx_currency/credits.rpak",600
622,623,20000,"settings/itemflav/grx_currency/credits.rpak",600
623,624,20000,"settings/itemflav/grx_currency/credits.rpak",600
624,625,20000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
625,626,20000,"settings/itemflav/grx_currency/credits.rpak",600
626,627,20000,"settings/itemflav/grx_currency/credits.rpak",600
627,628,20000,"settings/itemflav/grx_currency/credits.rpak",600
628,629,20000,"settings/itemflav/grx_currency/credits.rpak",600
629,630,20000,"settings/itemflav/grx_currency/credits.rpak",600
630,631,20000,"settings/itemflav/grx_currency/credits.rpak",600
631,632,20000,"settings/itemflav/grx_currency/credits.rpak",600
632,633,20000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
633,634,20000,"settings/itemflav/grx_currency/credits.rpak",600
634,635,20000,"settings/itemflav/grx_currency/credits.rpak",600
635,636,20000,"settings/itemflav/grx_currency/credits.rpak",600
636,637,20000,"settings/itemflav/grx_currency/credits.rpak",600
637,638,20000,"settings/itemflav/grx_currency/credits.rpak",600
638,639,20000,"settings/itemflav/grx_currency/credits.rpak",600
639,640,20000,"settings/itemflav/grx_currency/credits.rpak",600
640,641,20000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
641,642,20000,"settings/itemflav/grx_currency/credits.rpak",600
642,643,20000,"settings/itemflav/grx_currency/credits.rpak",600
643,644,20000,"settings/itemflav/grx_currency/credits.rpak",600
644,645,20000,"settings/itemflav/grx_currency/credits.rpak",600
645,646,20000,"settings/itemflav/grx_currency/credits.rpak",600
646,647,20000,"settings/itemflav/grx_currency/credits.rpak",600
647,648,20000,"settings/itemflav/grx_currency/credits.rpak",600
648,649,20000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
649,650,20000,"settings/itemflav/grx_currency/credits.rpak",600
650,651,20000,"settings/itemflav/grx_currency/credits.rpak",600
651,652,20000,"settings/itemflav/grx_currency/credits.rpak",600
652,653,20000,"settings/itemflav/grx_currency/credits.rpak",600
653,654,20000,"settings/itemflav/grx_currency/credits.rpak",600
654,655,20000,"settings/itemflav/grx_currency/credits.rpak",600
655,656,20000,"settings/itemflav/grx_currency/credits.rpak",600
656,657,20000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
657,658,20000,"settings/itemflav/grx_currency/credits.rpak",600
658,659,20000,"settings/itemflav/grx_currency/credits.rpak",600
659,660,20000,"settings/itemflav/grx_currency/credits.rpak",600
660,661,20000,"settings/itemflav/grx_currency/credits.rpak",600
661,662,20000,"settings/itemflav/grx_currency/credits.rpak",600
