"featureFlag","name","alias","priority","radioDisplayName","team","radioIntercept","vduVideo","dialogue","bucket","note"
"xx","","diag_ap_nocNotify_winnerDecidedTrios_01_02_3p",0,"#HOST_NOC","TEAM_MILITIA",false,"","A squad has won. Excellent.","","WinnerTrios"
"xx","","diag_ap_nocNotify_winnerDecidedTrios_06_01_3p",0,"#HOST_NOC","TEAM_MILITIA",false,"","Got our winning squad. Another ribbon for the skin bags.","","WinnerTrios"
"xx","","diag_ap_nocNotify_winnerDecidedTrios_06_02_3p",0,"#HOST_NOC","TEAM_MILITIA",false,"","Got our winning squad. Another ribbon for the skin bags.","","WinnerTrios"
"xx","","",0,"","",false,"","","",""
"xx","Host_Noc_shadowPlayerRespawn_01_01","diag_ap_nocNotify_playerBecomesShadowSquad_01_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Mmmm revenge","SHADOW_PLAYER_RESPAWN","JNEL: New Bucket for Noc"
"xx","Host_Noc_shadowPlayerRespawn_01_02","diag_ap_nocNotify_playerBecomesShadowSquad_01_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Mmmm revenge","SHADOW_PLAYER_RESPAWN","JNEL: New Bucket for Noc"
"xx","Host_Noc_shadowPlayerRespawn_01_03","diag_ap_nocNotify_playerBecomesShadowSquad_01_03_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Mmmm revenge","SHADOW_PLAYER_RESPAWN","JNEL: New Bucket for Noc"
"xx","Host_Noc_shadowPlayerRespawn_02_01","diag_ap_nocNotify_playerBecomesShadowSquad_02_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Welcome back","SHADOW_PLAYER_RESPAWN","JNEL: New Bucket for Noc"
"xx","Host_Noc_shadowPlayerRespawn_02_02","diag_ap_nocNotify_playerBecomesShadowSquad_02_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Welcome back","SHADOW_PLAYER_RESPAWN","JNEL: New Bucket for Noc"
"xx","Host_Noc_shadowPlayerRespawn_02_03","diag_ap_nocNotify_playerBecomesShadowSquad_02_03_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Welcome back","SHADOW_PLAYER_RESPAWN","JNEL: New Bucket for Noc"
"xx","Host_Noc_shadowPlayerRespawn_03_01","diag_ap_nocNotify_playerBecomesShadowSquad_03_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Revenge is calling","SHADOW_PLAYER_RESPAWN","JNEL: New Bucket for Noc"
"xx","Host_Noc_shadowPlayerRespawn_03_02","diag_ap_nocNotify_playerBecomesShadowSquad_03_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Revenge is calling","SHADOW_PLAYER_RESPAWN","JNEL: New Bucket for Noc"
"xx","Host_Noc_shadowPlayerRespawn_04_01","diag_ap_nocNotify_playerBecomesShadowSquad_04_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Now you’re mine. Dont screw it up","SHADOW_PLAYER_RESPAWN","JNEL: New Bucket for Noc"
"xx","Host_Noc_shadowPlayerRespawn_04_02","diag_ap_nocNotify_playerBecomesShadowSquad_04_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Now you’re mine. Dont screw it up","SHADOW_PLAYER_RESPAWN","JNEL: New Bucket for Noc"
"xx","Host_Noc_shadowPlayerRespawn_05_01","diag_ap_nocNotify_playerBecomesShadowSquad_05_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Huh Comeback for more Good","SHADOW_PLAYER_RESPAWN","JNEL: New Bucket for Noc"
"xx","Host_Noc_shadowPlayerRespawn_05_02","diag_ap_nocNotify_playerBecomesShadowSquad_05_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Huh Comeback for more Good","SHADOW_PLAYER_RESPAWN","JNEL: New Bucket for Noc"
"xx","Host_Noc_shadowPlayerRespawn_06_01","diag_ap_nocNotify_playerBecomesShadowSquad_06_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Dying after death welcome to my life","SHADOW_PLAYER_RESPAWN","JNEL: New Bucket for Noc"
"xx","Host_Noc_shadowPlayerRespawn_06_02","diag_ap_nocNotify_playerBecomesShadowSquad_06_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Dying after death welcome to my life","SHADOW_PLAYER_RESPAWN","JNEL: New Bucket for Noc"
"xx","Host_Noc_shadowPlayerRespawn_07_01","diag_ap_nocNotify_playerBecomesShadowSquad_07_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Im giving you another chance now go","SHADOW_PLAYER_RESPAWN","JNEL: New Bucket for Noc"
"xx","Host_Noc_shadowPlayerRespawn_07_02","diag_ap_nocNotify_playerBecomesShadowSquad_07_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Im giving you another chance now go","SHADOW_PLAYER_RESPAWN","JNEL: New Bucket for Noc"
"xx","Host_Noc_shadowPlayerRespawn_07_03","diag_ap_nocNotify_playerBecomesShadowSquad_07_03_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Im giving you another chance now go","SHADOW_PLAYER_RESPAWN","JNEL: New Bucket for Noc"
"xx","Host_Noc_shadowPlayerRespawn_08_01","diag_ap_nocNotify_playerBecomesShadowSquad_08_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","You can do better skinsuit","SHADOW_PLAYER_RESPAWN","JNEL: New Bucket for Noc"
"xx","Host_Noc_shadowPlayerRespawn_08_02","diag_ap_nocNotify_playerBecomesShadowSquad_08_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","You can do better skinsuit","SHADOW_PLAYER_RESPAWN","JNEL: New Bucket for Noc"
"xx","Host_Noc_shadowPlayerRespawn_08_03","diag_ap_nocNotify_playerBecomesShadowSquad_08_03_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","You can do better skinsuit","SHADOW_PLAYER_RESPAWN","JNEL: New Bucket for Noc"
"xx","","",0,"","",false,"","","",""
"xx","Host_Noc_shadowPlayerRespawn_09_01","diag_ap_nocNotify_playerBecomesShadowSquadRev_01_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","I'll keep resurrecting you until you admit you'll always be in my shadow.","","Revenant Respawns as Shadow"
"xx","Host_Noc_shadowPlayerRespawn_09_02","diag_ap_nocNotify_playerBecomesShadowSquadRev_01_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","I'll keep resurrecting you until you admit you'll always be in my shadow.","","Revenant Respawns as Shadow"
"xx","Host_Noc_shadowPlayerRespawn_10_01","diag_ap_nocNotify_playerBecomesShadowSquadRev_02_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","You shall continue to respawn until I say otherwise.","","Revenant Respawns as Shadow"
"xx","Host_Noc_shadowPlayerRespawn_10_02","diag_ap_nocNotify_playerBecomesShadowSquadRev_02_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","You shall continue to respawn until I say otherwise.","","Revenant Respawns as Shadow"
"xx","Host_Noc_shadowPlayerRespawn_11_01","diag_ap_nocNotify_playerBecomesShadowSquadRev_03_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","You died again?! I'm ashamed to share a name with you.","","Revenant Respawns as Shadow"
"xx","Host_Noc_shadowPlayerRespawn_11_02","diag_ap_nocNotify_playerBecomesShadowSquadRev_03_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","You died again?! I'm ashamed to share a name with you.","","Revenant Respawns as Shadow"
"xx","","",0,"","",false,"","","",""
"xx","Host_Noc_shadowPlayerDeathFinal_01_01","diag_ap_nocNotify_playerDeathFinal_01_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","The Shadows are done with you.","SHADOW_PLAYER_DEATH_FINAL","JNEL: New Bucket for Noc"
"xx","Host_Noc_shadowPlayerDeathFinal_01_02","diag_ap_nocNotify_playerDeathFinal_01_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","The Shadows are done with you.","SHADOW_PLAYER_DEATH_FINAL","JNEL: New Bucket for Noc"
"xx","Host_Noc_shadowPlayerDeathFinal_01_03","diag_ap_nocNotify_playerDeathFinal_01_03_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","The Shadows are done with you.","SHADOW_PLAYER_DEATH_FINAL","JNEL: New Bucket for Noc"
"xx","Host_Noc_shadowPlayerDeathFinal_02_01","diag_ap_nocNotify_playerDeathFinal_02_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","The Shadows are done with you.","SHADOW_PLAYER_DEATH_FINAL","JNEL: New Bucket for Noc"
"xx","Host_Noc_shadowPlayerDeathFinal_02_02","diag_ap_nocNotify_playerDeathFinal_02_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","The Shadows are done with you.","SHADOW_PLAYER_DEATH_FINAL","JNEL: New Bucket for Noc"
"xx","Host_Noc_shadowPlayerDeathFinal_03_01","diag_ap_nocNotify_playerDeathFinal_03_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","The Shadows are done with you.","SHADOW_PLAYER_DEATH_FINAL","JNEL: New Bucket for Noc"
"xx","Host_Noc_shadowPlayerDeathFinal_03_02","diag_ap_nocNotify_playerDeathFinal_03_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","The Shadows are done with you.","SHADOW_PLAYER_DEATH_FINAL","JNEL: New Bucket for Noc"
"xx","","",0,"","",false,"","","",""
"xx","Host_Noc_shadowPlayerDeathFinal_04_01","diag_ap_nocNotify_playerDeathFinalRev_01_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","I've made my point. You're a complete failure.","SHADOW_PLAYER_DEATH_FINAL_REV","Revenant Dies For Good"
"xx","Host_Noc_shadowPlayerDeathFinal_04_02","diag_ap_nocNotify_playerDeathFinalRev_01_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","I've made my point. You're a complete failure.","SHADOW_PLAYER_DEATH_FINAL_REV","Revenant Dies For Good"
"xx","Host_Noc_shadowPlayerDeathFinal_05_01","diag_ap_nocNotify_playerDeathFinalRev_02_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Is that how you prove to me you're superior? Really?","SHADOW_PLAYER_DEATH_FINAL_REV","Revenant Dies For Good"
"xx","Host_Noc_shadowPlayerDeathFinal_05_02","diag_ap_nocNotify_playerDeathFinalRev_02_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Is that how you prove to me you're superior? Really?","SHADOW_PLAYER_DEATH_FINAL_REV","Revenant Dies For Good"
"xx","Host_Noc_shadowPlayerDeathFinal_06_01","diag_ap_nocNotify_playerDeathFinalRev_03_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","The fact that you dare think we're equals is a joke. Just like you.","SHADOW_PLAYER_DEATH_FINAL_REV","Revenant Dies For Good"
"xx","Host_Noc_shadowPlayerDeathFinal_06_02","diag_ap_nocNotify_playerDeathFinalRev_03_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","The fact that you dare think we're equals is a joke. Just like you.","SHADOW_PLAYER_DEATH_FINAL_REV","Revenant Dies For Good"
"xx","Host_Noc_shadowPlayerDeathFinal_07_01","diag_ap_nocNotify_playerDeathFinalRev_04_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","A lesser Revenant has met his end","SHADOW_PLAYER_DEATH_FINAL_REV","Revenant Dies For Good"
"xx","Host_Noc_shadowPlayerDeathFinal_07_02","diag_ap_nocNotify_playerDeathFinalRev_04_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","A lesser Revenant has met his end","SHADOW_PLAYER_DEATH_FINAL_REV","Revenant Dies For Good"
"xx","Host_Noc_shadowPlayerDeathFinal_08_01","diag_ap_nocNotify_playerDeathFinalRev_05_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Tell our father I send my regards","SHADOW_PLAYER_DEATH_FINAL_REV","Revenant Dies For Good"
"xx","Host_Noc_shadowPlayerDeathFinal_08_02","diag_ap_nocNotify_playerDeathFinalRev_05_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Tell our father I send my regards","SHADOW_PLAYER_DEATH_FINAL_REV","Revenant Dies For Good"
"xx","","",0,"","",false,"","","",""
"xx","","",0,"","",false,"","","",""
"xx","Host_Noc_shadowsPlayerJoin_01_01","diag_ap_nocNotify_playerDeathFirst_01_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","First time respawning as a Shadow","SHADOWS_PLAYER_JOIN","JNEL: New Bucket for Noc"
"xx","Host_Noc_shadowsPlayerJoin_01_02","diag_ap_nocNotify_playerDeathFirst_01_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","First time respawning as a Shadow","SHADOWS_PLAYER_JOIN","JNEL: New Bucket for Noc"
"xx","Host_Noc_shadowsPlayerJoin_01_03","diag_ap_nocNotify_playerDeathFirst_01_03_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","First time respawning as a Shadow","SHADOWS_PLAYER_JOIN","JNEL: New Bucket for Noc"
"xx","Host_Noc_shadowsPlayerJoin_02_01","diag_ap_nocNotify_playerDeathFirst_02_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","First time respawning as a Shadow","SHADOWS_PLAYER_JOIN","JNEL: New Bucket for Noc"
"xx","Host_Noc_shadowsPlayerJoin_02_02","diag_ap_nocNotify_playerDeathFirst_02_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","First time respawning as a Shadow","SHADOWS_PLAYER_JOIN","JNEL: New Bucket for Noc"
"xx","Host_Noc_shadowsPlayerJoin_03_01","diag_ap_nocNotify_playerDeathFirst_03_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","First time respawning as a Shadow","SHADOWS_PLAYER_JOIN","JNEL: New Bucket for Noc"
"xx","Host_Noc_shadowsPlayerJoin_03_02","diag_ap_nocNotify_playerDeathFirst_03_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","First time respawning as a Shadow","SHADOWS_PLAYER_JOIN","JNEL: New Bucket for Noc"
"xx","","",0,"","",false,"","","",""
"xx","Host_Noc_shadowsPlayerJoin_04_01","diag_ap_nocNotify_playerDeathFirstRev_01_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Now maybe you'll see your true potential, as one of my Shadows.","","Revenant Dies First Time"
"xx","Host_Noc_shadowsPlayerJoin_04_02","diag_ap_nocNotify_playerDeathFirstRev_01_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Now maybe you'll see your true potential, as one of my Shadows.","","Revenant Dies First Time"
"xx","Host_Noc_shadowsPlayerJoin_05_01","diag_ap_nocNotify_playerDeathFirstRev_02_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Perhaps time as a Shadow will teach my counterpart humility.","","Revemant Dies First Time"
"xx","Host_Noc_shadowsPlayerJoin_05_02","diag_ap_nocNotify_playerDeathFirstRev_02_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Perhaps time as a Shadow will teach my counterpart humility.","","Revemant Dies First Time"
"xx","Host_Noc_shadowsPlayerJoin_06_01","diag_ap_nocNotify_playerDeathFirstRev_03_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","My arrogant doppelganger falls. Not surprising.","","Revemant Dies First Time"
"xx","Host_Noc_shadowsPlayerJoin_06_02","diag_ap_nocNotify_playerDeathFirstRev_03_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","My arrogant doppelganger falls. Not surprising.","","Revemant Dies First Time"
"xx","","",0,"","",false,"","","",""
"xx","Host_Noc_shadowSquadGrow_01_01","diag_ap_nocNotify_shadowSquadGrow_01_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","The Shadow Squad grows. They thrive off your fear","SHADOWSQUAD_GROW","JNEL: New Bucket for Noc"
"xx","Host_Noc_shadowSquadGrow_01_02","diag_ap_nocNotify_shadowSquadGrow_01_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","The Shadow Squad grows. They thrive off your fear","SHADOWSQUAD_GROW","JNEL: New Bucket for Noc"
"xx","Host_Noc_shadowSquadGrow_01_03","diag_ap_nocNotify_shadowSquadGrow_01_03_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","The Shadow Squad grows. They thrive off your fear","SHADOWSQUAD_GROW","JNEL: New Bucket for Noc"
"xx","Host_Noc_shadowSquadGrow_02_01","diag_ap_nocNotify_shadowSquadGrow_02_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","More Shadows join my ranks.","SHADOWSQUAD_GROW","JNEL: New Bucket for Noc"
"xx","Host_Noc_shadowSquadGrow_02_02","diag_ap_nocNotify_shadowSquadGrow_02_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","More Shadows join my ranks.","SHADOWSQUAD_GROW","JNEL: New Bucket for Noc"
"xx","Host_Noc_shadowSquadGrow_03_01","diag_ap_nocNotify_shadowSquadGrow_03_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","More turn to the shadows. I welcome them.","SHADOWSQUAD_GROW","JNEL: New Bucket for Noc"
"xx","Host_Noc_shadowSquadGrow_03_02","diag_ap_nocNotify_shadowSquadGrow_03_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","More turn to the shadows. I welcome them.","SHADOWSQUAD_GROW","JNEL: New Bucket for Noc"
"xx","Host_Noc_shadowSquadGrow_03_03","diag_ap_nocNotify_shadowSquadGrow_03_03_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","More turn to the shadows. I welcome them.","SHADOWSQUAD_GROW","JNEL: New Bucket for Noc"
"xx","Host_Noc_shadowSquadSpawns_01_01","diag_ap_nocNotify_shadowSquadSpawns_01_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","You can’t keep the dead asleep. Better start running","EVAC_SHIP_INCOMING","JNEL: New Bucket for Noc"
"xx","Host_Noc_shadowSquadSpawns_01_02","diag_ap_nocNotify_shadowSquadSpawns_01_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","You can’t keep the dead asleep. Better start running","EVAC_SHIP_INCOMING","JNEL: New Bucket for Noc"
"xx","Host_Noc_shadowSquadSpawns_02_01","diag_ap_nocNotify_shadowSquadSpawns_02_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","The Shadows rise again. I love this part","SHADOWSQUAD_SPAWNS","JNEL: New Bucket for Noc"
"xx","Host_Noc_shadowSquadSpawns_02_02","diag_ap_nocNotify_shadowSquadSpawns_02_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","The Shadows rise again. I love this part","SHADOWSQUAD_GROW","JNEL: New Bucket for Noc"
"xx","Host_Noc_shadowSquadSpawns_03_01","diag_ap_nocNotify_shadowSquadSpawns_03_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Another swarm of shadows rise. This is when it gets good","SHADOWSQUAD_SPAWNS","JNEL: New Bucket for Noc"
"xx","Host_Noc_shadowSquadSpawns_03_02","diag_ap_nocNotify_shadowSquadSpawns_03_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Another swarm of shadows rise. This is when it gets good","SHADOWSQUAD_GROW","JNEL: New Bucket for Noc"
"xx","Host_Noc_shadowSquadSpawns_03_03","diag_ap_nocNotify_shadowSquadSpawns_03_03_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Another swarm of shadows rise. This is when it gets good","SHADOWSQUAD_SPAWNS","JNEL: New Bucket for Noc"
"xx","Host_Noc_skydiveTaunt_01_01","diag_ap_nocNotify_skydiveTaunt_01_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Death is never the end. Not in my world","","JNEL: New Bucket for Noc"
"xx","Host_Noc_skydiveTaunt_01_02","diag_ap_nocNotify_skydiveTaunt_01_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Death is never the end. Not in my world","","JNEL: New Bucket for Noc"
"xx","Host_Noc_skydiveTaunt_02_01","diag_ap_nocNotify_skydiveTaunt_02_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Survival is not just for the living","","JNEL: New Bucket for Noc"
"xx","Host_Noc_skydiveTaunt_02_02","diag_ap_nocNotify_skydiveTaunt_02_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Survival is not just for the living","","JNEL: New Bucket for Noc"
"xx","Host_Noc_skydiveTaunt_03_01","diag_ap_nocNotify_skydiveTaunt_03_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","In my Games, you will fear the Shadows.","CHAR_SELECT_TAUNT","Intro Over Character Select Screen"
"xx","Host_Noc_skydiveTaunt_03_02","diag_ap_nocNotify_skydiveTaunt_03_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","In my Games, you will fear the Shadows.","CHAR_SELECT_TAUNT","Intro Over Character Select Screen"
"xx","Host_Noc_skydiveTaunt_03_03","diag_ap_nocNotify_skydiveTaunt_03_03_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","In my Games, you will fear the Shadows.","CHAR_SELECT_TAUNT","Intro Over Character Select Screen"
"xx","Host_Noc_charSelectTaunt_01_01","diag_ap_nocNotify_readyUpA_01_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","The Legends have returned... but this time, I'm ready for you.","CHAR_SELECT_TAUNT","Intro Over Character Select Screen"
"xx","Host_Noc_charSelectTaunt_01_02","diag_ap_nocNotify_readyUpA_01_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","The Legends have returned... but this time, I'm ready for you.","CHAR_SELECT_TAUNT","Intro Over Character Select Screen"
"xx","Host_Noc_charSelectTaunt_02_01","diag_ap_nocNotify_readyUpA_02_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","I see you've returned. Good. The Shadows have missed you.","CHAR_SELECT_TAUNT","Intro Over Character Select Screen"
"xx","Host_Noc_charSelectTaunt_02_02","diag_ap_nocNotify_readyUpA_02_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","I see you've returned. Good. The Shadows have missed you.","CHAR_SELECT_TAUNT","Intro Over Character Select Screen"
"xx","Host_Noc_charSelectTaunt_03_01","diag_ap_nocNotify_readyUpA_03_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","You just can't get enough of me, can you? ","CHAR_SELECT_TAUNT","Intro Over Character Select Screen"
"xx","Host_Noc_charSelectTaunt_03_02","diag_ap_nocNotify_readyUpA_03_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","You just can't get enough of me, can you? ","CHAR_SELECT_TAUNT","Intro Over Character Select Screen"
"xx","Host_Noc_charSelectTaunt_04_01","diag_ap_nocNotify_readyUpA_04_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","You trespass, you steal my treasures, but now... now we strike back.","CHAR_SELECT_TAUNT","Intro Over Character Select Screen"
"xx","Host_Noc_charSelectTaunt_04_02","diag_ap_nocNotify_readyUpA_04_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","You trespass, you steal my treasures, but now... now we strike back.","CHAR_SELECT_TAUNT","Intro Over Character Select Screen"
"xx","Host_Noc_charSelectTaunt_05_01","diag_ap_nocNotify_readyUpB_01_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","You made the mistake of entering my world. Now I'm entering yours.","CHAR_SELECT_TAUNT_ALT_MAP","Intro Over Character Select Screen"
"xx","Host_Noc_charSelectTaunt_05_02","diag_ap_nocNotify_readyUpB_01_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","You made the mistake of entering my world. Now I'm entering yours.","CHAR_SELECT_TAUNT_ALT_MAP","Intro Over Character Select Screen"
"xx","Host_Noc_charSelectTaunt_06_01","diag_ap_nocNotify_readyUpB_02_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","You think we're scared of daylight? Day is when shadows are strongest.","CHAR_SELECT_TAUNT_ALT_MAP","Intro Over Character Select Screen"
"xx","Host_Noc_charSelectTaunt_06_02","diag_ap_nocNotify_readyUpB_02_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","You think we're scared of daylight? Day is when shadows are strongest.","CHAR_SELECT_TAUNT_ALT_MAP","Intro Over Character Select Screen"
"xx","Host_Noc_charSelectTaunt_07_01","diag_ap_nocNotify_readyUpB_03_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Your Syndicate was happy to work out this merger. All it'll cost is your lives.","CHAR_SELECT_TAUNT_ALT_MAP","Intro Over Character Select Screen"
"xx","Host_Noc_charSelectTaunt_07_02","diag_ap_nocNotify_readyUpB_03_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Your Syndicate was happy to work out this merger. All it'll cost is your lives.","CHAR_SELECT_TAUNT_ALT_MAP","Intro Over Character Select Screen"
"xx","Host_Noc_charSelectTaunt_08_01","diag_ap_nocNotify_readyUpB_04_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","So many new worlds. We Shadows may never leave.","CHAR_SELECT_TAUNT_ALT_MAP","Intro Over Character Select Screen"
"xx","Host_Noc_charSelectTaunt_08_02","diag_ap_nocNotify_readyUpB_04_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","So many new worlds. We Shadows may never leave.","CHAR_SELECT_TAUNT_ALT_MAP","Intro Over Character Select Screen"
"xx","","",0,"","",false,"","","",""
"xx","Host_Noc_streakChampKilled_01a_01","diag_ap_nocNotify_streakChampKilled_01a_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","The Champ's lost their Top 5 streak. And their will to live.","STREAK_LOST_CHAMP","JNEL: New Bucket for Noc"
"xx","Host_Noc_streakChampKilled_01a_02","diag_ap_nocNotify_streakChampKilled_01a_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","The Champ's lost their Top 5 streak. And their will to live.","STREAK_LOST_CHAMP","JNEL: New Bucket for Noc"
"xx","Host_Noc_streakChampKilled_01b_01","diag_ap_nocNotify_streakChampKilled_01b_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Aww. The Champ is dead, just like the rest of you skinsuits. ","STREAK_LOST_CHAMP","JNEL: New Bucket for Noc"
"xx","Host_Noc_streakChampKilled_01b_02","diag_ap_nocNotify_streakChampKilled_01b_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","The Champ is dead, just like the rest of you skinsuits. ","STREAK_LOST_CHAMP","JNEL: New Bucket for Noc"
"xx","Host_Noc_streakChampKilled_02a_01","diag_ap_nocNotify_streakChampKilled_02a_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Heh.. I have appointed a new Kill Leader. I like that.","STREAK_NEW_KILL_LEADER","JNEL: New Bucket for Noc"
"xx","Host_Noc_streakChampKilled_02a_02","diag_ap_nocNotify_streakChampKilled_02a_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Ahh.. I have appointed a new Kill Leader. I like that.","STREAK_NEW_KILL_LEADER","JNEL: New Bucket for Noc"
"xx","Host_Noc_streakChampKilled_02a_03","diag_ap_nocNotify_streakChampKilled_02a_03_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Hah.. I have appointed a new Kill Leader. I like that.","STREAK_NEW_KILL_LEADER","JNEL: New Bucket for Noc"
"xx","Host_Noc_streakChampKilled_02b_01","diag_ap_nocNotify_streakChampKilled_02b_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","The Champion, and their streak, are both dead. ","STREAK_LOST_CHAMP","JNEL: New Bucket for Noc"
"xx","Host_Noc_streakChampKilled_02b_02","diag_ap_nocNotify_streakChampKilled_02b_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","The Champion, and their streak, are both dead. ","STREAK_LOST_CHAMP","JNEL: New Bucket for Noc"
